City,date,humidity,temp,wind_speed,wind_direc,pressure,min_temp,max_temp,heat_wave,event,event_flag,Country,Latitude,Longitude,Product,Demand
Boston,9/10/2014,91.625,291.118125,2.541666667,61.25,1034.083333,290.0976667,292.5943333,0,,0,United States,42.358429,-71.059769,SKU-2,4532
Boston,9/11/2014,93.08333333,291.4324792,3.583333333,175.625,1026.833333,289.5683333,294.262,0,,0,United States,42.358429,-71.059769,SKU-2,3932
Boston,9/12/2014,84.20833333,291.214125,3.291666667,234.6666667,1028.958333,288.998,294.2373333,0,,0,United States,42.358429,-71.059769,SKU-2,4553
Boston,9/13/2014,91.83333333,289.3133125,3.541666667,75.41666667,1035.75,287.5326667,291.2173333,0,,0,United States,42.358429,-71.059769,SKU-2,5660
Boston,9/14/2014,95.45833333,287.5305208,3.166666667,284.625,1034.291667,285.359,289.9383333,0,,0,United States,42.358429,-71.059769,SKU-2,5620
Boston,9/15/2014,93.875,286.8615833,0.958333333,248.0416667,1034.875,283.8373333,290.381,0,,0,United States,42.358429,-71.059769,SKU-2,4260
Boston,9/16/2014,92.33333333,288.3820625,1.833333333,163.4166667,1030,286.4216667,291.3153333,0,,0,United States,42.358429,-71.059769,SKU-2,4112
Boston,9/17/2014,89.83333333,288.4322708,1.458333333,252.4166667,1028.25,285.509,291.299,0,,0,United States,42.358429,-71.059769,SKU-2,4532
Boston,9/18/2014,86.70833333,288.6523958,1.75,263.25,1027.541667,285.5266667,292.118,0,,0,United States,42.358429,-71.059769,SKU-2,3807
Boston,9/19/2014,94.125,285.4160833,4.833333333,53.375,1038.25,282.9876667,290.1955,0,,0,United States,42.358429,-71.059769,SKU-2,4043
Boston,9/20/2014,88.79166667,287.3005833,4.166666667,173.9166667,1039.583333,282.9213333,293.3543333,0,,0,United States,42.358429,-71.059769,SKU-2,5515
Boston,9/21/2014,85.375,291.686,4,170,1025.958333,289.8256667,294.2256667,0,,0,United States,42.358429,-71.059769,SKU-2,5396
Boston,9/22/2014,84,291.2445,3.5,233.4166667,1017.75,290.0256667,292.4,0,,0,United States,42.358429,-71.059769,SKU-2,3968
Boston,9/23/2014,86.29166667,287.3865417,3.083333333,288.3333333,1035,284.455,290.8223333,0,,0,United States,42.358429,-71.059769,SKU-2,4040
Boston,9/24/2014,88.16666667,288.2504375,2.583333333,148.75,1046.375,285.9066667,290.4326667,0,,0,United States,42.358429,-71.059769,SKU-2,4623
Boston,9/25/2014,93.75,287.3973542,2.125,85.5,1044.833333,285.8233333,289.0403333,0,,0,United States,42.358429,-71.059769,SKU-2,4051
Boston,9/26/2014,90.83333333,288.4386042,2.25,32.41666667,1036.291667,286.719,291.6106667,0,,0,United States,42.358429,-71.059769,SKU-2,4059
Boston,9/27/2014,83.08333333,290.2464583,1.291666667,235.5833333,1034.083333,287.1966667,294.4813333,0,,0,United States,42.358429,-71.059769,SKU-2,5542
Boston,9/28/2014,77.16666667,292.3927083,1.583333333,199.7083333,1032.166667,289.4726667,296.3363333,0,,0,United States,42.358429,-71.059769,SKU-2,5618
Boston,9/29/2014,82.79166667,291.6175208,2.208333333,154.875,1027.375,289.9986667,293.833,0,,0,United States,42.358429,-71.059769,SKU-2,4093
Boston,9/30/2014,95.16666667,289.0606458,3.958333333,25.29166667,1028.875,288.6273333,290.1135,0,,0,United States,42.358429,-71.059769,SKU-2,3975
Boston,10/1/2014,99.375,288.0844583,5.291666667,31.625,1030.583333,287.684,288.58,0,,0,United States,42.358429,-71.059769,SKU-2,4773
Boston,10/2/2014,98.95833333,287.4065625,5.833333333,35.25,1033.5,287.0483333,287.865,0,,0,United States,42.358429,-71.059769,SKU-2,4101
Boston,10/3/2014,98.25,286.3768542,4,36.45833333,1032.125,285.2303333,287.699,0,,0,United States,42.358429,-71.059769,SKU-2,4704
Boston,10/4/2014,97.20833333,287.8098125,2.916666667,100.1666667,1021.291667,285.9626667,289.3446667,0,,0,United States,42.358429,-71.059769,SKU-2,5747
Boston,10/5/2014,93.875,287.3641875,4.708333333,242.0833333,1017.375,285.428,289.3243333,0,,0,United States,42.358429,-71.059769,SKU-2,5604
Boston,10/6/2014,89.70833333,285.5896042,3.083333333,225.9583333,1030.166667,282.2983333,289.797,0,,0,United States,42.358429,-71.059769,SKU-2,3856
Boston,10/7/2014,84.95833333,289.7242083,5.333333333,170.4583333,1032.25,288.014,291.68,0,,0,United States,42.358429,-71.059769,SKU-2,4107
Boston,10/8/2014,85.125,290.368875,5.125,200,1023.5,289.1423333,291.3895,0,,0,United States,42.358429,-71.059769,SKU-2,4189
Boston,10/9/2014,79.16666667,287.5807292,4.791666667,262.2916667,1024.958333,285.178,289.8455,0,,0,United States,42.358429,-71.059769,SKU-2,3862
Boston,10/10/2014,87.04166667,286.05025,3.416666667,266.75,1029.833333,283.503,288.835,0,,0,United States,42.358429,-71.059769,SKU-2,4970
Boston,10/11/2014,97.29166667,283.9869792,1.416666667,243.875,1032.708333,282.7703333,286.656,0,,0,United States,42.358429,-71.059769,SKU-2,5156
Boston,10/12/2014,95.875,283.3575833,2.25,253,1035.541667,281.0543333,286.768,0,,0,United States,42.358429,-71.059769,SKU-2,5020
Boston,10/13/2014,90.375,285.4001667,3.375,209.625,1039.625,282.1826667,289.8613333,0,,0,United States,42.358429,-71.059769,SKU-2,4011
Boston,10/14/2014,84.75,289.8551875,3.583333333,200.9583333,1037.041667,286.773,294.1416667,0,,0,United States,42.358429,-71.059769,SKU-2,3825
Boston,10/15/2014,80.625,292.2603542,3.708333333,180.2916667,1032.583333,290.857,294.1103333,0,,0,United States,42.358429,-71.059769,SKU-2,4450
Boston,10/16/2014,87.375,291.6516667,5.083333333,156.4583333,1024.666667,290.4026667,293.381,0,,0,United States,42.358429,-71.059769,SKU-2,4002
Boston,10/17/2014,88.29166667,289.8353125,3.333333333,210.2916667,1017.125,288.1403333,291.51,0,,0,United States,42.358429,-71.059769,SKU-2,4316
Boston,10/18/2014,81.08333333,289.9108125,3.541666667,211.875,1015.125,288.254,292.2313333,0,,0,United States,42.358429,-71.059769,SKU-2,5509
Boston,10/19/2014,91.79166667,285.1611042,5.416666667,304.4166667,1019.333333,282.419,290.2535,0,,0,United States,42.358429,-71.059769,SKU-2,5198
Boston,10/20/2014,96.95833333,281.2128125,4.916666667,278.125,1028.958333,278.1573333,285.2596667,0,,0,United States,42.358429,-71.059769,SKU-2,4105
Boston,10/21/2014,98.08333333,285.2099583,3.166666667,155.3333333,1027.791667,283.8353333,286.7186667,0,,0,United States,42.358429,-71.059769,SKU-2,3804
Boston,10/22/2014,99.54166667,285.7493125,8.666666667,38.91666667,1026,284.885,286.46,0,,0,United States,42.358429,-71.059769,SKU-2,4325
Boston,10/23/2014,97.16666667,286.4835625,10.33333333,40.08333333,1017.041667,284.7025,288.3096667,0,,0,United States,42.358429,-71.059769,SKU-2,3666
Boston,10/24/2014,99.91666667,284.6530417,7.166666667,232.9583333,1018,284.3033333,285.6545,0,,0,United States,42.358429,-71.059769,SKU-2,4084
Boston,10/25/2014,93.25,284.5297917,3.75,281,1018.791667,281.9626667,288.3293333,0,,0,United States,42.358429,-71.059769,SKU-2,5163
Boston,10/26/2014,88.58333333,285.2396875,5.416666667,269,1011.916667,284.1206667,286.8875,0,,0,United States,42.358429,-71.059769,SKU-2,5135
Boston,10/27/2014,89.16666667,283.8666667,5.958333333,300.125,1022.666667,282.0136667,286.5953333,0,,0,United States,42.358429,-71.059769,SKU-2,3740
Boston,10/28/2014,89.91666667,284.82975,2.416666667,203.9166667,1029.958333,281.703,288.86,0,,0,United States,42.358429,-71.059769,SKU-2,3752
Boston,10/29/2014,85.75,287.7708958,3.041666667,208.7083333,1024.333333,285.3663333,290.799,0,,0,United States,42.358429,-71.059769,SKU-2,4242
Boston,10/30/2014,94.25,283.6906458,2.916666667,289.4583333,1025.5,280.838,287.1615,0,,0,United States,42.358429,-71.059769,SKU-2,3782
Boston,10/31/2014,94.5,282.8015208,3.375,69.91666667,1029.166667,281.4353333,283.9316667,0,,0,United States,42.358429,-71.059769,SKU-2,4126
Boston,11/1/2014,98.08333333,281.8787917,7.125,35.95833333,1024.625,279.8996667,282.7723333,0,,0,United States,42.358429,-71.059769,SKU-2,4829
Boston,11/2/2014,100,278.3934583,11.04166667,193.25,1020.041667,277.2013333,280.2395,0,,0,United States,42.358429,-71.059769,SKU-2,4330
Boston,11/3/2014,94.16666667,279.3764375,9.083333333,310.125,1025.5,277.1416667,282.9006667,0,,0,United States,42.358429,-71.059769,SKU-2,4961
Boston,11/4/2014,89.41666667,282.03225,2.75,246.4583333,1031.583333,279.214,285.6926667,0,,0,United States,42.358429,-71.059769,SKU-2,3732
Boston,11/5/2014,77.625,285.725375,3.916666667,224.0833333,1029.5,284.0986667,287.7906667,0,,0,United States,42.358429,-71.059769,SKU-2,4005
Boston,11/6/2014,92.45833333,282.6845,2.333333333,195.3333333,1028.958333,281.6273333,284.8375,0,,0,United States,42.358429,-71.059769,SKU-2,3710
Boston,11/7/2014,99.70833333,281.7442292,4.791666667,264.6666667,1012.833333,280.2343333,283.037,0,,0,United States,42.358429,-71.059769,SKU-2,4181
Boston,11/8/2014,99.45833333,277.6927083,5.833333333,280.9583333,1024.791667,275.6566667,279.775,0,,0,United States,42.358429,-71.059769,SKU-2,5284
Boston,11/9/2014,94.79166667,280.8102083,3.791666667,234.6666667,1026.541667,278.919,283.6916667,0,,0,United States,42.358429,-71.059769,SKU-2,4993
Boston,11/10/2014,92.91666667,281.048,1.541666667,244.5833333,1032.25,278.327,284.788,0,,0,United States,42.358429,-71.059769,SKU-2,3641
Boston,11/11/2014,92.66666667,283.1959792,3.333333333,169.5833333,1033.625,280.8596667,286.704,0,,0,United States,42.358429,-71.059769,SKU-2,3727
Boston,11/12/2014,96.33333333,283.7428125,1.458333333,142.3333333,1026.416667,282.074,285.6056667,0,,0,United States,42.358429,-71.059769,SKU-2,4287
Boston,11/13/2014,96.125,280.0778542,3.625,292.4166667,1029.208333,277.2443333,284.4473333,0,,0,United States,42.358429,-71.059769,SKU-2,3701
Boston,11/14/2014,99.875,277.206875,3.458333333,313.2083333,1026.708333,275.333,279.534,0,,0,United States,42.358429,-71.059769,SKU-2,4100
Boston,11/15/2014,100,274.2817708,4.708333333,305.875,1034.541667,272.3006667,276.4445,0,,0,United States,42.358429,-71.059769,SKU-2,5177
Boston,11/16/2014,100,274.8319167,3.25,248.0833333,1039.958333,271.9603333,278.745,0,,0,United States,42.358429,-71.059769,SKU-2,5011
Boston,11/17/2014,99.5,278.1147917,2.875,158.375,1027.583333,275.551,282.835,0,,0,United States,42.358429,-71.059769,SKU-2,3974
Boston,11/18/2014,99.58333333,277.5199375,5.5,268.5,1014.208333,272.8886667,282.7356667,0,,0,United States,42.358429,-71.059769,SKU-2,3894
Boston,11/19/2014,100,272.7031042,7.083333333,259.8333333,1029.25,270.9693333,275.1466667,0,,0,United States,42.358429,-71.059769,SKU-2,4049
Boston,11/20/2014,97.54166667,276.01775,6.166666667,235.375,1026.791667,272.9923333,280.19,0,,0,United States,42.358429,-71.059769,SKU-2,3791
Boston,11/21/2014,99.66666667,274.1715,6.75,291.4583333,1029.458333,272.144,277.7195,0,,0,United States,42.358429,-71.059769,SKU-2,4330
Boston,11/22/2014,99.25,273.4512917,6.208333333,263.9583333,1039.833333,270.73,278.215,0,,0,United States,42.358429,-71.059769,SKU-2,5212
Boston,11/23/2014,86.70833333,281.6508542,5.791666667,237.5,1032.75,278.409,284.887,0,,0,United States,42.358429,-71.059769,SKU-2,5201
Boston,11/24/2014,89.5,284.4905417,6.458333333,182.875,1025.166667,280.503,288.627,0,,0,United States,42.358429,-71.059769,SKU-2,3961
Boston,11/25/2014,75.04166667,287.0110417,5.041666667,232.0416667,1022.166667,284.9613333,288.4905,0,,0,United States,42.358429,-71.059769,SKU-2,3837
Boston,11/26/2014,89.625,279.9635,4.25,178.375,1032.458333,276.811,284.107,0,,0,United States,42.358429,-71.059769,SKU-2,4418
Boston,11/27/2014,100,276.4776458,6.208333333,225.625,1023.5,275.6676667,277.1503333,0,,0,United States,42.358429,-71.059769,SKU-2,3902
Boston,11/28/2014,100,273.7461667,4.208333333,326.875,1029.458333,272.995,275.028,0,,0,United States,42.358429,-71.059769,SKU-2,4279
Boston,11/29/2014,100,270.5240208,3.666666667,285.5833333,1038.291667,267.9013333,272.444,0,,0,United States,42.358429,-71.059769,SKU-2,5447
Boston,11/30/2014,96.54166667,278.4562708,5.375,204.1666667,1035.75,272.5796667,283.089,0,,0,United States,42.358429,-71.059769,SKU-2,5858
Boston,12/1/2014,90.41666667,282.8374167,4.916666667,241.2916667,1031.125,281.5766667,285.387,0,,0,United States,42.358429,-71.059769,SKU-2,4669
Boston,12/2/2014,99.33333333,276.6288542,5.333333333,188.3333333,1048.416667,274.1016667,281.538,0,,0,United States,42.358429,-71.059769,SKU-2,4398
Boston,12/3/2014,93.25,282.3725625,6.25,173.375,1034.791667,277.1325,285.4183333,0,,0,United States,42.358429,-71.059769,SKU-2,4507
Boston,12/4/2014,98,278.2164583,5.958333333,280.7083333,1035.458333,276.3203333,282.342,0,,0,United States,42.358429,-71.059769,SKU-2,4400
Boston,12/5/2014,99.91666667,274.8778333,2.833333333,126.4583333,1048.708333,272.221,277.8735,0,,0,United States,42.358429,-71.059769,SKU-2,4636
Boston,12/6/2014,98.75,280.40525,4.625,196.1666667,1039.5,277.996,282.6563333,0,,0,United States,42.358429,-71.059769,SKU-2,5165
Boston,12/7/2014,100,276.3885208,7.083333333,72.375,1041.916667,273.4916667,279.142,0,,0,United States,42.358429,-71.059769,SKU-2,5439
Boston,12/8/2014,100,272.5327708,6.208333333,42.25,1052.291667,269.901,276.9366667,0,,0,United States,42.358429,-71.059769,SKU-2,4820
Boston,12/9/2014,98.41666667,280.1359167,7.541666667,82.66666667,1036.041667,276.273,284.1213333,0,,0,United States,42.358429,-71.059769,SKU-2,4517
Boston,12/10/2014,96.08333333,282.3585833,5.083333333,47.20833333,1012.208333,280.0316667,284.458,0,,0,United States,42.358429,-71.059769,SKU-2,4955
Boston,12/11/2014,100,277.2397917,4.666666667,211.4583333,1013.416667,276.1153333,279.504,0,,0,United States,42.358429,-71.059769,SKU-2,4920
Boston,12/12/2014,100,274.696,4.083333333,274.625,1023.125,273.189,276.1626667,0,,0,United States,42.358429,-71.059769,SKU-2,4955
Boston,12/13/2014,100,274.960375,4.791666667,314,1024.25,273.2193333,276.8246667,0,,0,United States,42.358429,-71.059769,SKU-2,6265
Boston,12/14/2014,100,275.568375,3.666666667,319.4583333,1022.375,274.075,277.4766667,0,,0,United States,42.358429,-71.059769,SKU-2,5783
Boston,12/15/2014,100,275.2993958,2.875,240.75,1028.75,273.3306667,277.2593333,0,,0,United States,42.358429,-71.059769,SKU-2,5255
Boston,12/16/2014,100,276.7555,1.833333333,136.2083333,1033.083333,274.309,279.2926667,0,,0,United States,42.358429,-71.059769,SKU-2,5329
Boston,12/17/2014,96.66666667,280.5021667,3.5,174.25,1022.208333,279.0695,281.698,0,,0,United States,42.358429,-71.059769,SKU-2,5945
Boston,12/18/2014,98.29166667,278.2372917,6.333333333,293.3333333,1020.25,277.0766667,280.115,0,,0,United States,42.358429,-71.059769,SKU-2,5886
Boston,12/19/2014,99.91666667,275.07825,4.958333333,316.5416667,1026.291667,273.6466667,277.4055,0,,0,United States,42.358429,-71.059769,SKU-2,5937
Boston,12/20/2014,100,274.2059792,4.166666667,83.29166667,1036,272.7146667,275.6173333,0,,0,United States,42.358429,-71.059769,SKU-2,7032
Boston,12/21/2014,100,274.9101875,4.208333333,31.41666667,1039.375,274.297,275.518,0,,0,United States,42.358429,-71.059769,SKU-2,7192
Boston,12/22/2014,100,276.1637292,3.375,22.75,1041.25,274.7936667,278.3345,0,,0,United States,42.358429,-71.059769,SKU-2,7511
Boston,12/23/2014,98.79166667,279.4441875,4.5,92,1038.083333,278.211,281.123,0,,0,United States,42.358429,-71.059769,SKU-2,8106
Boston,12/24/2014,95.04166667,281.6514792,3.208333333,80.54166667,1030.208333,280.803,283.4156667,0,,0,United States,42.358429,-71.059769,SKU-2,7675
Boston,12/26/2014,89.16666667,279.3772708,5.291666667,271.3333333,1030.041667,277.9716667,280.701,0,,0,United States,42.358429,-71.059769,SKU-2,5679
Boston,12/27/2014,93.45833333,278.3983542,3.333333333,260.3333333,1034.166667,276.3586667,280.8243333,0,,0,United States,42.358429,-71.059769,SKU-2,4799
Boston,12/28/2014,93.04166667,279.5986875,4.291666667,236.4166667,1026.208333,278.643,280.803,0,,0,United States,42.358429,-71.059769,SKU-2,4707
Boston,12/29/2014,97.20833333,276.3352083,4.375,293.4166667,1030.791667,274.2896667,279.7725,0,,0,United States,42.358429,-71.059769,SKU-2,4854
Boston,12/30/2014,99.91666667,270.3610417,4.375,319.0416667,1038.458333,268.4086667,274.399,0,,0,United States,42.358429,-71.059769,SKU-2,5732
Boston,12/31/2014,100,268.5646042,3.875,279.5833333,1037.916667,266.4326667,270.876,0,,0,United States,42.358429,-71.059769,SKU-2,5512
Boston,1/2/2015,95.83333333,274.5787917,6.458333333,257.7083333,1029.666667,273.0906667,276.5053333,0,,0,United States,42.358429,-71.059769,SKU-2,4608
Boston,1/3/2015,99.41666667,271.1371667,3.583333333,215.2916667,1047.75,268.2373333,274.485,0,,0,United States,42.358429,-71.059769,SKU-2,4351
Boston,1/4/2015,93.83333333,279.8921042,4.375,187.6666667,1028.708333,273.636,285.99,0,,0,United States,42.358429,-71.059769,SKU-2,5048
Boston,1/5/2015,93.91666667,277.5357708,7.833333333,264.4166667,1021.833333,270.789,285.0613333,0,,0,United States,42.358429,-71.059769,SKU-2,4462
Boston,1/6/2015,100,266.1757708,4.875,277.1666667,1037.416667,264.5696667,269.268,0,,0,United States,42.358429,-71.059769,SKU-2,3899
Boston,1/7/2015,100,265.9130625,4.541666667,270.2083333,1025.166667,263.7223333,268.8136667,0,,0,United States,42.358429,-71.059769,SKU-2,4661
Boston,1/8/2015,100,262.5644792,7.125,287.5,1035.083333,258.6016667,267.5156667,0,,0,United States,42.358429,-71.059769,SKU-2,4074
Boston,1/9/2015,100,269.5839375,7.458333333,236.75,1030.208333,266.769,271.676,0,,0,United States,42.358429,-71.059769,SKU-2,4229
Boston,1/10/2015,100,267.4732708,5.416666667,273.5,1036.75,265.5543333,270.285,0,,0,United States,42.358429,-71.059769,SKU-2,5222
Boston,1/11/2015,100,266.7031042,4.75,249.2916667,1047.708333,264.3526667,270.8906667,0,,0,United States,42.358429,-71.059769,SKU-2,5421
Boston,1/12/2015,100,274.3187708,5,237.3333333,1041.541667,271.527,276.7566667,0,,0,United States,42.358429,-71.059769,SKU-2,3967
Boston,1/13/2015,100,270.9138542,5.958333333,241.7083333,1042.25,266.8643333,276.0596667,0,,0,United States,42.358429,-71.059769,SKU-2,3872
Boston,1/14/2015,100,268.4487083,2.041666667,37,1046.041667,265.6366667,272.7033333,0,,0,United States,42.358429,-71.059769,SKU-2,4390
Boston,1/15/2015,100,271.276125,4.333333333,314.375,1032.041667,270.942,272.0235,0,,0,United States,42.358429,-71.059769,SKU-2,3748
Boston,1/16/2015,100,270.5497917,5.708333333,263.6666667,1021.333333,269.1486667,273.219,0,,0,United States,42.358429,-71.059769,SKU-2,3867
Boston,1/17/2015,100,265.2320833,6.125,295.6666667,1036.708333,262.7476667,269.398,0,,0,United States,42.358429,-71.059769,SKU-2,5399
Boston,1/18/2015,96.08333333,274.7475,5.916666667,189.5833333,1033.291667,267.0403333,281.9413333,0,,0,United States,42.358429,-71.059769,SKU-2,5065
Boston,1/19/2015,92.08333333,278.791875,7.208333333,242.75,1015.333333,276.422,281.8183333,0,,0,United States,42.358429,-71.059769,SKU-2,3946
Boston,1/20/2015,99.08333333,273.5516042,5.958333333,271.7916667,1021.083333,271.8713333,275.952,0,,0,United States,42.358429,-71.059769,SKU-2,3626
Boston,1/21/2015,99.91666667,270.4787708,3.041666667,228.875,1031.916667,267.9473333,272.9255,0,,0,United States,42.358429,-71.059769,SKU-2,4189
Boston,1/22/2015,100,273.547125,2.666666667,88.45833333,1035.416667,272.0603333,274.782,0,,0,United States,42.358429,-71.059769,SKU-2,3754
Boston,1/23/2015,100,271.4041667,4.166666667,284.75,1035.958333,268.9456667,273.3855,0,,0,United States,42.358429,-71.059769,SKU-2,4060
Boston,1/24/2015,100,273.3491042,4.25,167.9166667,1019.208333,272.3683333,274.4793333,0,,0,United States,42.358429,-71.059769,SKU-2,5316
Boston,1/25/2015,100,274.0415,6.166666667,287.5416667,1011.791667,271.887,275.449,0,,0,United States,42.358429,-71.059769,SKU-2,5033
Boston,1/26/2015,100,268.8084167,5.333333333,137.5833333,1031.125,265.7586667,272.432,0,,0,United States,42.358429,-71.059769,SKU-2,3779
Boston,1/27/2015,100,270.7765,12.91666667,81.20833333,1018.875,269.1876667,272.468,0,,0,United States,42.358429,-71.059769,SKU-2,3509
Boston,1/28/2015,100,268.2432083,7.458333333,334.0833333,1024.083333,267.5923333,269.4213333,0,,0,United States,42.358429,-71.059769,SKU-2,4069
Boston,1/29/2015,100,268.8336875,2.5,292.75,1037.083333,265.663,272.1406667,0,,0,United States,42.358429,-71.059769,SKU-2,3470
Boston,1/30/2015,100,273.6893542,3.875,223.5833333,1024.958333,271.0766667,275.236,0,,0,United States,42.358429,-71.059769,SKU-2,4125
Boston,1/31/2015,100,268.7786042,9.708333333,319.125,1021.833333,267.072,272.723,0,,0,United States,42.358429,-71.059769,SKU-2,5070
Boston,2/1/2015,100,267.6821875,6.541666667,303.5416667,1031.125,265.7443333,270.534,0,,0,United States,42.358429,-71.059769,SKU-2,5291
Boston,2/2/2015,100,270.5595417,6.583333333,121.4166667,1023.083333,266.568,274.9976667,0,,0,United States,42.358429,-71.059769,SKU-2,3913
Boston,2/3/2015,100,265.9518542,7.083333333,279.8333333,1026.875,263.3216667,270.1995,0,,0,United States,42.358429,-71.059769,SKU-2,3793
Boston,2/4/2015,99.70833333,268.5773125,4.458333333,226.4166667,1036.5,265.1836667,275.434,0,,0,United States,42.358429,-71.059769,SKU-2,4262
Boston,2/5/2015,99.20833333,272.6346458,5.625,271.2083333,1026.166667,266.1006667,275.7963333,0,,0,United States,42.358429,-71.059769,SKU-2,3748
Boston,2/6/2015,100,264.0620208,6.25,300.0416667,1032.416667,261.9573333,266.3483333,0,,0,United States,42.358429,-71.059769,SKU-2,4031
Boston,2/7/2015,100,268.7179583,5.333333333,255.0416667,1031,266.31,271.1773333,0,,0,United States,42.358429,-71.059769,SKU-2,5106
Boston,2/8/2015,100,272.3282083,3.541666667,134.3333333,1030.208333,270.4463333,274.4593333,0,,0,United States,42.358429,-71.059769,SKU-2,4853
Boston,2/9/2015,100,273.9724167,8.208333333,52.95833333,1030.958333,272.5563333,274.734,0,,0,United States,42.358429,-71.059769,SKU-2,3967
Boston,2/10/2015,100,271.9133542,7.041666667,23.54166667,1031.833333,270.6493333,273.9273333,0,,0,United States,42.358429,-71.059769,SKU-2,3667
Boston,2/11/2015,100,270.3613125,7.333333333,27.33333333,1032.166667,269.0763333,272.1795,0,,0,United States,42.358429,-71.059769,SKU-2,4163
Boston,2/12/2015,100,267.2449375,2.083333333,227.875,1023.208333,264.7623333,270.2663333,0,,0,United States,42.358429,-71.059769,SKU-2,3914
Boston,2/13/2015,100,266.0623125,6.541666667,315.5416667,1024.125,263.1713333,269.9735,0,,0,United States,42.358429,-71.059769,SKU-2,4799
Boston,2/14/2015,100,264.0127083,4.208333333,233.5416667,1027.541667,259.6466667,271.701,0,,0,United States,42.358429,-71.059769,SKU-2,4482
Boston,2/15/2015,100,269.167125,9.416666667,256.0833333,1011.416667,264.358,272.5,0,,0,United States,42.358429,-71.059769,SKU-2,3584
Boston,2/16/2015,100,262.4849792,10.125,310.5,1025.041667,259.242,266.705,0,,0,United States,42.358429,-71.059769,SKU-2,3683
Boston,2/17/2015,100,264.8054792,3.416666667,293.75,1028.583333,262.119,268.4553333,0,,0,United States,42.358429,-71.059769,SKU-2,4359
Boston,2/18/2015,100,268.6179792,2.875,205.625,1025.25,266.4406667,271.6926667,0,,0,United States,42.358429,-71.059769,SKU-2,4110
Boston,2/19/2015,100,269.5442917,4.291666667,238.0833333,1016.25,267.1406667,271.983,0,,0,United States,42.358429,-71.059769,SKU-2,3403
Boston,2/20/2015,100,263.7349167,8.208333333,282.9166667,1025.5,261.807,266.6245,0,,0,United States,42.358429,-71.059769,SKU-2,4060
Boston,2/21/2015,100,265.658875,5.125,240.625,1043.666667,261.0463333,272.8326667,0,,0,United States,42.358429,-71.059769,SKU-2,4913
Boston,2/22/2015,97.33333333,275.2148125,3.833333333,218.2083333,1035.166667,273.6045,276.053,0,,0,United States,42.358429,-71.059769,SKU-2,4944
Boston,2/23/2015,99.5,269.8044792,5.791666667,275.5833333,1033.083333,264.8753333,274.4763333,0,,0,United States,42.358429,-71.059769,SKU-2,3434
Boston,2/24/2015,100,261.744875,4.875,270,1036.958333,258.411,265.7206667,0,,0,United States,42.358429,-71.059769,SKU-2,3766
Boston,2/25/2015,99.5,268.9823125,5.125,249.75,1022.458333,266.1336667,272.2003333,0,,0,United States,42.358429,-71.059769,SKU-2,4053
Boston,2/26/2015,99.91666667,267.9811458,4.708333333,147.375,1029.208333,265.9126667,270.9835,0,,0,United States,42.358429,-71.059769,SKU-2,3535
Boston,2/27/2015,100,266.4109375,3,288.9583333,1037.375,264.6776667,268.1733333,0,,0,United States,42.358429,-71.059769,SKU-2,3947
Boston,2/28/2015,100,265.7698958,3.833333333,291.5,1050.25,262.8856667,269.2533333,0,,0,United States,42.358429,-71.059769,SKU-2,5074
Boston,3/1/2015,100,267.3436458,2.916666667,246.0416667,1050.083333,263.6823333,271.051,0,,0,United States,42.358429,-71.059769,SKU-2,5442
Boston,3/2/2015,98,271.8853125,5.625,266.5833333,1030.333333,270.437,273.452,0,,0,United States,42.358429,-71.059769,SKU-2,3851
Boston,3/3/2015,99.375,269.799875,5.166666667,280.25,1038.083333,267.2026667,272.2275,0,,0,United States,42.358429,-71.059769,SKU-2,3825
Boston,3/4/2015,88.125,276.4989792,5.541666667,234.25,1021.875,271.2266667,278.986,0,,0,United States,42.358429,-71.059769,SKU-2,4264
Boston,3/5/2015,96.41666667,273.24475,3.708333333,294,1028.25,270.1293333,276.809,0,,0,United States,42.358429,-71.059769,SKU-2,3852
Boston,3/6/2015,100,266.1390208,4.041666667,298.5416667,1041.75,263.227,269.045,0,,0,United States,42.358429,-71.059769,SKU-2,4256
Boston,3/7/2015,98.41666667,269.046125,4.583333333,234.375,1035.791667,266.5476667,273.309,0,,0,United States,42.358429,-71.059769,SKU-2,5466
Boston,3/8/2015,95.375,272.1362708,2.833333333,243.9166667,1029.291667,268.4833333,275.9156667,0,,0,United States,42.358429,-71.059769,SKU-2,5200
Boston,3/9/2015,89.95833333,273.8401042,4.208333333,253.1666667,1031.75,270.1936667,278.1743333,0,,0,United States,42.358429,-71.059769,SKU-2,4221
Boston,3/10/2015,84.5,275.3602708,2.625,219.0833333,1037.083333,272.04,278.9553333,0,,0,United States,42.358429,-71.059769,SKU-2,4486
Boston,3/11/2015,83.66666667,278.5165625,3.666666667,237.5833333,1025.5,276.9815,281.5596667,0,,0,United States,42.358429,-71.059769,SKU-2,4426
Boston,3/12/2015,86.70833333,274.6828125,6.416666667,301.875,1034.041667,272.5656667,278.578,0,,0,United States,42.358429,-71.059769,SKU-2,3864
Boston,3/13/2015,96.41666667,270.9229167,4.333333333,294.5,1048.125,267.995,274.5536667,0,,0,United States,42.358429,-71.059769,SKU-2,4224
Boston,3/14/2015,94.83333333,274.7217292,3.208333333,177.6666667,1036.375,272.792,277.478,0,,0,United States,42.358429,-71.059769,SKU-2,5331
